,type,location,distributor,city,tapname,flag,brand_audit
823,tap change,Jernigans Tap House & Grill (Nevada City/Argall),BIKE DOG BREWING,Nevada City,Bike Dog Lawless IPA,Bike Dog Lawless IPA was not cleaned last cycle,
824,tap change,Jernigans Tap House & Grill (Nevada City/Argall),BIKE DOG BREWING,Nevada City,Bike Dog White Paw Hoppy Seltzer,Bike Dog White Paw Hoppy Seltzer was not cleaned last cycle,
825,tap change,Jernigans Tap House & Grill (Nevada City/Argall),MARKSTEIN BEVERAGE CO - SACTO (CA08),Nevada City,Firestone Los Lenadores,Firestone Los Lenadores was not cleaned last cycle,
826,tap change,Jernigans Tap House & Grill (Nevada City/Argall),MARKSTEIN BEVERAGE CO - SACTO (CA08),Nevada City,Revision Brewing Imperial IPA,Revision Brewing Imperial IPA was not cleaned last cycle,
827,tap change,Jernigans Tap House & Grill (Nevada City/Argall),SACCANI,Nevada City,Belching Beaver Deftones Mexican Style Lager,Belching Beaver Deftones Mexican Style Lager was not cleaned last cycle,
828,tap change,Jernigans Tap House & Grill (Nevada City/Argall),SACCANI,Nevada City,Belching Beaver Peanut Butter Milk Stout,Belching Beaver Peanut Butter Milk Stout was not cleaned last cycle,
829,tap change,Jernigans Tap House & Grill (Nevada City/Argall),SACCANI,Nevada City,Three Weavers Blood Junkie,Three Weavers Blood Junkie was not cleaned last cycle,
830,tap change,Jernigans Tap House & Grill (Nevada City/Argall),WINE WAREHOUSE,Nevada City,Upland Brewing Co Iridescent,Upland Brewing Co Iridescent was not cleaned last cycle,
831,tap change,Johnnys Bar and Grill (Hollister/San Benito),ELYXIR DISTRIBUTING,Hollister,Blue Moon Belgian White,Blue Moon Belgian White was not cleaned last cycle,
832,tap change,Junction Brewery & Grill (American Canyon/West American Canyon),MARKSTEIN BEVERAGE CO - SOLANO,American Canyon,Trumer Pils,Trumer Pils was not cleaned last cycle,
833,tap change,Justins Kitchen (Yuba City/Plumas),MUSSETTER,Yuba City,Ol Republic,Ol Republic was not cleaned last cycle,
834,tap change,Justins Kitchen (Yuba City/Plumas),SACCANI,Yuba City,Modern Times Orderville,Modern Times Orderville was not cleaned last cycle,
835,tap change,Justins Kitchen (Yuba City/Plumas),SACCANI,Yuba City,North Coast Berliner Weisse,North Coast Berliner Weisse was not cleaned last cycle,
836,tap change,Karma Brew (Sacramento/16th),WINE WAREHOUSE,Sacramento,Almanac Beer Company Kellerbier For ALS,Almanac Beer Company Kellerbier For ALS was not cleaned last cycle,
837,tap change,Karma Brew (Sacramento/16th),WINE WAREHOUSE,Sacramento,Coronado Specialty,Coronado Specialty was not cleaned last cycle,
838,tap change,Karma Brew (Sacramento/16th),WINE WAREHOUSE,Sacramento,Flying Dog Agave,Flying Dog Agave was not cleaned last cycle,
839,tap change,Karma Brew (Sacramento/16th),WINE WAREHOUSE,Sacramento,North Coast Berliner Weisse,North Coast Berliner Weisse was not cleaned last cycle,
840,tap change,Karma Brew (Sacramento/16th),WINE WAREHOUSE,Sacramento,Offshoot Beer Co. Relax It’s Just Hazy IPA,Offshoot Beer Co. Relax It’s Just Hazy IPA was not cleaned last cycle,
841,tap change,Karma Brew (Sacramento/16th),WINE WAREHOUSE,Sacramento,Stem Cider,Stem Cider was not cleaned last cycle,
842,tap change,Karma Brew (Sacramento/16th),WINE WAREHOUSE,Sacramento,Weihenstephan Brauerei,Weihenstephan Brauerei was not cleaned last cycle,
843,tap change,Know Place (Victor/Bruella),ALTAMONT BEER WORKS,Victor,Altamont Beer Works Nutty Operator,Altamont Beer Works Nutty Operator was not cleaned last cycle,
844,tap change,Know Place (Victor/Bruella),Donaghy,Victor,Firestone Coconut Merlin Milk Stout,Firestone Coconut Merlin Milk Stout was not cleaned last cycle,
845,tap change,Kodaiko Ramen (Sacramento/K),MARKSTEIN BEVERAGE CO - SACTO,Sacramento,Firestone Mind Haze Ipa,Firestone Mind Haze Ipa was not cleaned last cycle,
846,tap change,Kodaiko Ramen (Sacramento/K),MUSSETTER,Sacramento,Left Hand Flamingo Dreams Nitro,Left Hand Flamingo Dreams Nitro was not cleaned last cycle,
847,tap change,Konjoe Burger (Santa Clara/Monroe),GOLDEN BRANDS - SAN JOSE,Santa Clara,Bear Republic Hop Shovel IPA,Bear Republic Hop Shovel IPA was not cleaned last cycle,
848,tap change,Konjoe Burger (Santa Clara/Monroe),GOLDEN BRANDS - SAN JOSE,Santa Clara,Firestone Mind Haze Ipa,Firestone Mind Haze Ipa was not cleaned last cycle,
849,tap change,Krankin Hanks (Marysville/J),MARKSTEIN BEVERAGE CO - SACTO,Marysville,Sierra Nevada Celebration Fresh Hop IPA,Sierra Nevada Celebration Fresh Hop IPA was not cleaned last cycle,
850,tap change,Krankin Hanks (Marysville/J),MARKSTEIN BEVERAGE CO - SACTO,Marysville,Sierra Nevada Pale Ale,Sierra Nevada Pale Ale was not cleaned last cycle,
851,tap change,Krankin Hanks (Marysville/J),MUSSETTER,Marysville,Common Cider,Common Cider was not cleaned last cycle,
852,tap change,Krankin Hanks (Marysville/J),SACCANI,Marysville,Belching Beaver Peanut Butter Milk Stout,Belching Beaver Peanut Butter Milk Stout was not cleaned last cycle,
853,tap change,La Parrilla Mexican Restaurant and Bar (Modesto/McHenry),Donaghy,Modesto,21st Amendment Hell or High Watermelon,21st Amendment Hell or High Watermelon was not cleaned last cycle,
854,tap change,Lahonton Golf Club (Truckee/Lodge Trail),MARKSTEIN BEVERAGE CO - SACTO (CA08),Truckee,Firestone Walker 805,Firestone Walker 805 was not cleaned last cycle,
855,tap change,Lahonton Golf Club (Truckee/Lodge Trail),MUSSETTER,Truckee,Out of Bounds Joyrider IPA,Out of Bounds Joyrider IPA was not cleaned last cycle,
856,tap change,Lalla Grill  (San Jose/River Oaks),GOLDEN BRANDS - SAN JOSE,San Jose,Santa Clara Valley Electric Tower IPA,Santa Clara Valley Electric Tower IPA was not cleaned last cycle,
857,tap change,Lalla Grill  (San Jose/River Oaks),WINE WAREHOUSE,San Jose,Offshoot Beer Co. Relax It’s Just Hazy IPA,Offshoot Beer Co. Relax It’s Just Hazy IPA was not cleaned last cycle,
858,tap change,Lalla Grill (Monterey/Del Monte),WINE WAREHOUSE (CA12),Monterey,Weihenstephan Hefeweizen,Weihenstephan Hefeweizen was not cleaned last cycle,
859,tap change,Landmarks Shattuck Cinemas (Berkeley/Shattuck),ANHEUSER-BUSCH BAY AREA SALES,Berkeley,Four Peaks Bewing Kilt Lifter,Four Peaks Bewing Kilt Lifter was not cleaned last cycle,
860,tap change,Las Casuelas (Manteca/W Yosemite),Donaghy,Manteca,Michelob Ultra,Michelob Ultra was not cleaned last cycle,
861,tap change,Lazy Dog (Newark/Newpark),BAY AREA BEVERAGE,Newark,Modelo Especial,Modelo Especial was not cleaned last cycle,
862,tap change,Libertine Brewing Company (Morro Bay/Embarcadero),WINE WAREHOUSE (CA16),Morro Bay,Old Speckled Hen,Old Speckled Hen was not cleaned last cycle,
863,tap change,Libertine Brewing Company (Morro Bay/Embarcadero),WINE WAREHOUSE (CA16),Morro Bay,Uinta Baba Black Lager,Uinta Baba Black Lager was not cleaned last cycle,
864,tap change,Limelight Bar & Cafe (Sacramento/Alhambra),BIKE DOG BREWING,Sacramento,Bike Dog Summer Is Always Helles,Bike Dog Summer Is Always Helles was not cleaned last cycle,
865,tap change,Limelight Bar & Cafe (Sacramento/Alhambra),GOLDEN BRANDS - SACRAMENTO,Sacramento,Saint Archer Hazy,Saint Archer Hazy was not cleaned last cycle,
866,tap change,Lincoln Pizza (Lincoln/Joiner),GOLDEN BRANDS - SACRAMENTO,Lincoln,Karl Strauss Aurora Hoppyalis IPA,Karl Strauss Aurora Hoppyalis IPA was not cleaned last cycle,
867,tap change,Livermore Casino (Livermore/First),BAY AREA BEVERAGE,Livermore,Lagunita's IPA,Lagunita's IPA was not cleaned last cycle,
868,tap change,Logans Roadhouse (Chico/E 20th),SIERRA NEVADA,Chico,Sierra Nevada Celebration,Sierra Nevada Celebration was not cleaned last cycle,
869,tap change,Los Reyes Restaurante Y Cantina (Vacaville/Town Square),MARKSTEIN BEVERAGE CO - SOLANO,Vacaville,Firestone 805,Firestone 805 was not cleaned last cycle,
870,tap change,Loyal Order of Moose (Del Rey Oaks/Canyon Del Rey),COUCH DISTRIBUTING,Del Rey Oaks,Kona Longboard Lager,Kona Longboard Lager was not cleaned last cycle,
871,tap change,Lukas Tap Room (Oakland/Broadway),WINE WAREHOUSE,Oakland,Almanac,Almanac was not cleaned last cycle,
872,tap change,Macaroni Grill (Roseville/Douglas),MARKSTEIN BEVERAGE CO - SACTO (CA08),Roseville,Track 7 Brewing,Track 7 Brewing was not cleaned last cycle,
873,tap change,Magpie (Sacramento/16th),MUSSETTER,Sacramento,High Water Brewing Campfire Stout,High Water Brewing Campfire Stout was not cleaned last cycle,
874,tap change,Main Street Smokehouse (Vacaville/Main),MARKSTEIN BEVERAGE CO - SOLANO,Vacaville,Elysian Space Dust IPA,Elysian Space Dust IPA was not cleaned last cycle,
875,tap change,Main Street Smokehouse (Vacaville/Main),MARKSTEIN BEVERAGE CO - SOLANO,Vacaville,Sierra Nevada Hazy Little Thing,Sierra Nevada Hazy Little Thing was not cleaned last cycle,
876,tap change,Mangos Burger Bar (Sacramento/K),MARKSTEIN BEVERAGE CO - SACTO,Sacramento,21St Amendment Sparkling Rosé Ale,21St Amendment Sparkling Rosé Ale was not cleaned last cycle,
877,tap change,Marly And Moo (Folsom/Sutter),MUSSETTER,Folsom,Fieldwork Orchard St Hazy,Fieldwork Orchard St Hazy was not cleaned last cycle,
878,tap change,Marriott (Walnut Creek/N Main),BAY AREA BEVERAGE,Walnut Creek,Heineken Lager,Heineken Lager was not cleaned last cycle,
879,tap change,Marthas Taqueria (Sacramento/Roseville),MARKSTEIN BEVERAGE CO - SACTO,Sacramento,Modelo Negra,Modelo Negra was not cleaned last cycle,
880,tap change,Maya Traditional Mexican Cuisine (Sacramento/Bercut),GOLDEN BRANDS - SACRAMENTO,Sacramento,Knee Deep Brewing Breaking Bud,Knee Deep Brewing Breaking Bud was not cleaned last cycle,
881,tap change,Mayas Taqueria (Sacramento/Broadway),MARKSTEIN BEVERAGE CO - SACTO,Sacramento,Drakes Best Coast Ipa,Drakes Best Coast Ipa was not cleaned last cycle,
882,tap change,Mayas Taqueria (Sacramento/Broadway),MARKSTEIN BEVERAGE CO - SACTO,Sacramento,Modelo Especial,Modelo Especial was not cleaned last cycle,
883,tap change,Mcgees Bar & Grill (Alameda/Park),ANHEUSER-BUSCH BAY AREA SALES,Alameda,Stella Artois,Stella Artois was not cleaned last cycle,
884,tap change,Mecca Club (West Sacramento/Sunset Ave),MARKSTEIN BEVERAGE CO - SACTO,West Sacramento,Sierra Nevada Celebration Fresh Hop IPA,Sierra Nevada Celebration Fresh Hop IPA was not cleaned last cycle,
885,tap change,Merchant & Main (Vacaville/Merchant),MARKSTEIN BEVERAGE CO - SOLANO,Vacaville,Firestone Fly Jack IPA,Firestone Fly Jack IPA was not cleaned last cycle,
886,tap change,Merchant & Main (Vacaville/Merchant),MARKSTEIN BEVERAGE CO - SOLANO,Vacaville,Firestone Mind Haze Ipa,Firestone Mind Haze Ipa was not cleaned last cycle,
887,tap change,Meridian Restaurant (Lincoln/Orchard Creek),GOLDEN BRANDS - SACRAMENTO,Lincoln,Coors Light,Coors Light was not cleaned last cycle,
888,tap change,Meridian Restaurant (Lincoln/Orchard Creek),MUSSETTER,Lincoln,Auburn Ale House Old Town Brown,Auburn Ale House Old Town Brown was not cleaned last cycle,
889,tap change,Messy's Tacos & Treats (Loomis/Taylor Rd),MARKSTEIN BEVERAGE CO - SACTO (CA08),Loomis,Sierra Nevada Hazy Little Thing IPA,Sierra Nevada Hazy Little Thing IPA was not cleaned last cycle,
890,tap change,Metro City (Sunnyvale/S Murphy Ave),GOLDEN BRANDS - SAN JOSE,Sunnyvale,Dogfish Brewery,Dogfish Brewery was not cleaned last cycle,
891,tap change,Metro City (Sunnyvale/S Murphy Ave),GOLDEN BRANDS - SAN JOSE,Sunnyvale,Lagunitas,Lagunitas was not cleaned last cycle,
892,tap change,Mia's (Cold Springs/CA-108),Donaghy,Cold Springs,Dust Bowl Dirty 30,Dust Bowl Dirty 30 was not cleaned last cycle,
893,tap change,Midtown's Cantina Alley (Sacramento/Jazz Alley),Midtowns Cantina Alley,Sacramento,Border Psycho Brewery English Brown Ale,Border Psycho Brewery English Brown Ale was not cleaned last cycle,
894,tap change,Mikunis (Fair Oaks/Hazel),GOLDEN BRANDS - SACRAMENTO,Fair Oaks,Dos Equis Amber,Dos Equis Amber was not cleaned last cycle,
895,tap change,Misaka Sushi (Brentwood/W Country Club),BAY AREA BEVERAGE,Brentwood,Sapporo Premium,Sapporo Premium was not cleaned last cycle,
896,tap change,Mission Hills Rest (Hayward/Industrial),ANHEUSER-BUSCH BAY AREA SALES,Hayward,Elysian Brewing Contact Haze,Elysian Brewing Contact Haze was not cleaned last cycle,
897,tap change,Mission Hills Rest (Hayward/Industrial),ANHEUSER-BUSCH BAY AREA SALES,Hayward,Elysian Brewing Space Dust,Elysian Brewing Space Dust was not cleaned last cycle,
898,tap change,Mission Hills Rest (Hayward/Industrial),ANHEUSER-BUSCH BAY AREA SALES,Hayward,Stella Artois Belgium,Stella Artois Belgium was not cleaned last cycle,
899,tap change,Mistura (San Luis Obispo/Higuera),WINE WAREHOUSE (CA16),San Luis Obispo,Trustworthy Wax Wing Blonde Lager,Trustworthy Wax Wing Blonde Lager was not cleaned last cycle,
900,tap change,Mod Pizza (Rancho Cordova/Olson),MARKSTEIN BEVERAGE CO - SACTO,Rancho Cordova,Drake's Pilsner,Drake's Pilsner was not cleaned last cycle,
901,tap change,Mojos Lounge (Woodland/1St),CROOKED LANE BREWING,Woodland,Crooked Lane Brewing No Hands IPA,Crooked Lane Brewing No Hands IPA was not cleaned last cycle,
902,tap change,Mojos Lounge (Woodland/1St),MARKSTEIN BEVERAGE CO - SACTO,Woodland,Sudwerk Pils,Sudwerk Pils was not cleaned last cycle,
903,tap change,Mojos Lounge (Woodland/1St),MARKSTEIN BEVERAGE CO - SACTO,Woodland,Track 7 Brewing Panic IPA,Track 7 Brewing Panic IPA was not cleaned last cycle,
904,tap change,Mojos Lounge (Woodland/1St),SACCANI,Woodland,Great Basin Brewing Outlaw Milk Stout,Great Basin Brewing Outlaw Milk Stout was not cleaned last cycle,
905,tap change,Monterey Tides (Monterey/Sand Dunes),COUCH DISTRIBUTING,Monterey,Modelo Especial,Modelo Especial was not cleaned last cycle,
906,tap change,Moose Lodge (Yuba City/S Walton),MARKSTEIN BEVERAGE CO - SACTO,Yuba City,Sierra Nevada Celebration Fresh Hop IPA,Sierra Nevada Celebration Fresh Hop IPA was not cleaned last cycle,
907,tap change,Morgans On Main (Woodland/Main),MARKSTEIN BEVERAGE CO - SACTO,Woodland,10 Barrel Apocalypse IPA,10 Barrel Apocalypse IPA was not cleaned last cycle,
908,tap change,Morgans On Main (Woodland/Main),MARKSTEIN BEVERAGE CO - SACTO,Woodland,Alaskan Brewing Alaskan Amber,Alaskan Brewing Alaskan Amber was not cleaned last cycle,
909,tap change,Morgans On Main (Woodland/Main),MARKSTEIN BEVERAGE CO - SACTO,Woodland,Firestone Mind Haze Ipa,Firestone Mind Haze Ipa was not cleaned last cycle,
910,tap change,Morgans On Main (Woodland/Main),MARKSTEIN BEVERAGE CO - SACTO,Woodland,Sierra Nevada 40Th Anniversary Ale,Sierra Nevada 40Th Anniversary Ale was not cleaned last cycle,
911,tap change,Morgans On Main (Woodland/Main),SACCANI,Woodland,Lead Dog Brewing Citra Solo IPA,Lead Dog Brewing Citra Solo IPA was not cleaned last cycle,
912,tap change,Mountain Mikes (Auburn/Bell),MARKSTEIN BEVERAGE CO - SACTO (CA08),Auburn,10 Barrel Apocalypse,10 Barrel Apocalypse was not cleaned last cycle,
913,tap change,Mountain Mikes (Elk Grove/5010 Elk Grove),MARKSTEIN BEVERAGE CO - SACTO,Elk Grove,Elysian Brewing,Elysian Brewing was not cleaned last cycle,
914,tap change,Mountain Mikes (Fair Oaks/Sunrise),GOLDEN BRANDS - SACRAMENTO,Fair Oaks,Knee Deep Simtra,Knee Deep Simtra was not cleaned last cycle,
915,tap change,Mountain Mikes (Fair Oaks/Sunrise),MARKSTEIN BEVERAGE CO - SACTO,Fair Oaks,Golden Road Mango Cart,Golden Road Mango Cart was not cleaned last cycle,
916,tap change,Mountain Mikes (Fair Oaks/Sunrise),MUSSETTER,Fair Oaks,Henhouse Hella Stoked,Henhouse Hella Stoked was not cleaned last cycle,
917,tap change,Mountain Mikes (Fair Oaks/Sunrise),MUSSETTER,Fair Oaks,Out Of Bounds Daycruiser,Out Of Bounds Daycruiser was not cleaned last cycle,
918,tap change,Mountain Mikes (Fair Oaks/Sunrise),SACCANI,Fair Oaks,Latitude 33 Blood Orange IPA,Latitude 33 Blood Orange IPA was not cleaned last cycle,
919,tap change,Mountain Mikes (Sacramento/Arena),MARKSTEIN BEVERAGE CO - SACTO,Sacramento,Firestone Coconut Merlin Milk Stout,Firestone Coconut Merlin Milk Stout was not cleaned last cycle,
920,tap change,Mountain Mikes (Sacramento/Gateway Oaks),MARKSTEIN BEVERAGE CO - SACTO,Sacramento,Bud Light,Bud Light was not cleaned last cycle,
921,tap change,Mountain Room Lounge At Yosemite Valley Lodge (Yosemite/Yosemite Lodge),Valley Wide Beverage,Yosemite,Alaskan Brewing Amber,Alaskan Brewing Amber was not cleaned last cycle,
922,tap change,Mountain Room Lounge At Yosemite Valley Lodge (Yosemite/Yosemite Lodge),Valley Wide Beverage,Yosemite,Sierra Nevada Hazy Little IPA,Sierra Nevada Hazy Little IPA was not cleaned last cycle,
923,tap change,Mountain Springs Golf (Sonora/Lime Kiln),Donaghy,Sonora,Dust Bowl Peace Love Haze,Dust Bowl Peace Love Haze was not cleaned last cycle,
924,tap change,Mountain Springs Golf (Sonora/Lime Kiln),Donaghy,Sonora,Lost Coast 8 Ball Stout,Lost Coast 8 Ball Stout was not cleaned last cycle,
925,tap change,Mountain Springs Golf (Sonora/Lime Kiln),Donaghy,Sonora,Lost Coast Tangerine Wheat,Lost Coast Tangerine Wheat was not cleaned last cycle,
926,tap change,Mountian Mike's Pizza (Elk Grove/Elk Grove),GOLDEN BRANDS - SACRAMENTO,Elk Grove,Blue Moon Belgian White,Blue Moon Belgian White was not cleaned last cycle,
927,tap change,My Kitchen (San Jose/Blossom Hill),GOLDEN BRANDS - SAN JOSE,San Jose,Lagunitas India Pale Ale,Lagunitas India Pale Ale was not cleaned last cycle,
928,tap change,Nashs (Chico/Esplanade),SIERRA NEVADA,Chico,Sierra Nevada Celebration,Sierra Nevada Celebration was not cleaned last cycle,
929,tap change,Nena's Mexican Restaurant (Stockton/W Weber),Donaghy,Stockton,Michelob Ultra,Michelob Ultra was not cleaned last cycle,
930,tap change,New Parkway Theater (Oakland/24Th),BAY AREA BEVERAGE,Oakland,Trumer Pilsner,Trumer Pilsner was not cleaned last cycle,
931,tap change,Newcastle Pizzeria (Newcastle/Main),LOOMIS BASIN BREWING,Newcastle,Loomis Basin Wheat,Loomis Basin Wheat was not cleaned last cycle,
932,tap change,Newcastle Pizzeria (Newcastle/Main),MARKSTEIN BEVERAGE CO - SACTO (CA08),Newcastle,Revision IPA,Revision IPA was not cleaned last cycle,
933,tap change,Newcastle Pizzeria (Newcastle/Main),MUSSETTER,Newcastle,Auburn Alehouse Hop Donkey,Auburn Alehouse Hop Donkey was not cleaned last cycle,
934,tap change,Newcastle Pizzeria (Newcastle/Main),WINE WAREHOUSE,Newcastle,North Coast Scrimshaw Pilsner,North Coast Scrimshaw Pilsner was not cleaned last cycle,
935,tap change,Nine O Seven Grill (Benicia/1st),MARKSTEIN BEVERAGE CO - SOLANO,Benicia,21St Amendment Brew Free Or Die,21St Amendment Brew Free Or Die was not cleaned last cycle,
936,tap change,Nine O Seven Grill (Benicia/1st),MARKSTEIN BEVERAGE CO - SOLANO,Benicia,Firestone 805,Firestone 805 was not cleaned last cycle,
937,tap change,Nines Restaurant (Brentwood/Summerset),BAY AREA BEVERAGE,Brentwood,Coors Light,Coors Light was not cleaned last cycle,
938,tap change,Nom Burger (Sunnyvale/W Washington),GOLDEN BRANDS - SAN JOSE,Sunnyvale,Firestone Helluva Brulee,Firestone Helluva Brulee was not cleaned last cycle,
939,tap change,Nom Burger (Sunnyvale/W Washington),WINE WAREHOUSE,Sunnyvale,Coronado Weekend Vibes,Coronado Weekend Vibes was not cleaned last cycle,
940,tap change,Nom Burger (Sunnyvale/W Washington),WINE WAREHOUSE,Sunnyvale,Stem Cider Rose,Stem Cider Rose was not cleaned last cycle,
