,distributor,serviceable,distactive,locid,city,address1,zip,tapname,bid,zonevalue,area,did,client,clientNumber,recurDescription,quantity,dist_tap_audit,brewery_dist_audit
7754,GOLDEN BRANDS - SAN JOSE,True,True,1034427,Los Gatos,681 Blossom Hill Road 100,95032,Saint Archer Hazy Ipa,1121665,CA01,,51,Firenza Pizza (Los Gatos/Blossom Hill),,"info@firenzapizza.com

10:30am access.",1,,
7755,GOLDEN BRANDS - SAN JOSE,True,True,1034427,Los Gatos,681 Blossom Hill Road 100,95032,Santa Clara Valley Brew Alviso Mills Hefeweizen,1067609,CA01,,51,Firenza Pizza (Los Gatos/Blossom Hill),,"info@firenzapizza.com

10:30am access.",1,,
7756,GOLDEN BRANDS - SAN JOSE,True,True,3054,Milpitas,107 N Milpitas Blvd,95035,Dos Equis Amber Lager,2774,CA01,,51,La Milpa Mexican Rest (Milpitas/N Milpitas),,,1,,
7757,GOLDEN BRANDS - SAN JOSE,True,True,7584,Milpitas,1287 South Park Victoria Drive,95035,Lagunita's IPA,15557,CA01,,51,Bowlero (Milpitas/South Park Victoria),,,1,,
7758,GOLDEN BRANDS - SAN JOSE,True,True,7584,Milpitas,1287 South Park Victoria Drive,95035,Pabst Blue Ribbon,15575,CA01,,51,Bowlero (Milpitas/South Park Victoria),,,1,,
7759,GOLDEN BRANDS - SAN JOSE,True,True,3709,Milpitas,1350 S Park Victoria Dr,95035,Ace Joker Cider,5705,CA01,,51,2M - Park Town Pizza (Milpitas/S Park Victoria),354556.0,,1,,
7760,GOLDEN BRANDS - SAN JOSE,True,True,3709,Milpitas,1350 S Park Victoria Dr,95035,Ace Space Cider,10245,CA01,,51,2M - Park Town Pizza (Milpitas/S Park Victoria),354556.0,,1,,
7761,GOLDEN BRANDS - SAN JOSE,True,True,3709,Milpitas,1350 S Park Victoria Dr,95035,Deschutes Fresh Squeezed IPA,1054108,CA01,,51,2M - Park Town Pizza (Milpitas/S Park Victoria),354556.0,,1,,
7762,GOLDEN BRANDS - SAN JOSE,True,True,3709,Milpitas,1350 S Park Victoria Dr,95035,Firestone 805,3752,CA01,,51,2M - Park Town Pizza (Milpitas/S Park Victoria),354556.0,,1,,
7763,GOLDEN BRANDS - SAN JOSE,True,True,3709,Milpitas,1350 S Park Victoria Dr,95035,Firestone Lager,15477,CA01,,51,2M - Park Town Pizza (Milpitas/S Park Victoria),354556.0,,1,,
7764,GOLDEN BRANDS - SAN JOSE,True,True,3709,Milpitas,1350 S Park Victoria Dr,95035,Firestone Nitro Merlin Milk Stout,1061491,CA01,,51,2M - Park Town Pizza (Milpitas/S Park Victoria),354556.0,,1,,
7765,GOLDEN BRANDS - SAN JOSE,True,True,3709,Milpitas,1350 S Park Victoria Dr,95035,Heretic Brewery,1056081,CA01,,51,2M - Park Town Pizza (Milpitas/S Park Victoria),354556.0,,1,,
7766,GOLDEN BRANDS - SAN JOSE,True,True,3709,Milpitas,1350 S Park Victoria Dr,95035,Lost Coast Tangerine Wheat,3196,CA01,,51,2M - Park Town Pizza (Milpitas/S Park Victoria),354556.0,,1,,
7767,GOLDEN BRANDS - SAN JOSE,True,True,3709,Milpitas,1350 S Park Victoria Dr,95035,Russian River Blind Pig IPA,1054710,CA01,,51,2M - Park Town Pizza (Milpitas/S Park Victoria),354556.0,,1,,
7768,GOLDEN BRANDS - SAN JOSE,True,True,1016140,Milpitas,1426 Dempsey Rd,95035,Ace Pineapple,3925,CA01,,51,2M - IBU (Milpitas/Dempsey),321900.0,management@IBUMilpitas,1,,
7769,GOLDEN BRANDS - SAN JOSE,True,True,1016140,Milpitas,1426 Dempsey Rd,95035,Heretic Hefeweizen,1208124,CA01,,51,2M - IBU (Milpitas/Dempsey),321900.0,management@IBUMilpitas,1,,
7770,GOLDEN BRANDS - SAN JOSE,True,True,1016140,Milpitas,1426 Dempsey Rd,95035,Russian River Blind Pig,4892,CA01,,51,2M - IBU (Milpitas/Dempsey),321900.0,management@IBUMilpitas,1,,
7771,GOLDEN BRANDS - SAN JOSE,True,True,1016140,Milpitas,1426 Dempsey Rd,95035,Russian River Consecration,3171,CA01,,51,2M - IBU (Milpitas/Dempsey),321900.0,management@IBUMilpitas,1,,
7772,GOLDEN BRANDS - SAN JOSE,True,True,1016140,Milpitas,1426 Dempsey Rd,95035,Russian River STS Pils,9833,CA01,,51,2M - IBU (Milpitas/Dempsey),321900.0,management@IBUMilpitas,1,,
7773,GOLDEN BRANDS - SAN JOSE,True,True,4444,Milpitas,1426 Dempsy Road,95035,Ace Pink Guava,1178787,CA01,,51,2M - Stuft Pizza (Milpitas/Dempsy),321900.0,info@StuftPizzaMilpitas.com,1,,
7774,GOLDEN BRANDS - SAN JOSE,True,True,4444,Milpitas,1426 Dempsy Road,95035,Lost Coast Tangerine Wheat,3196,CA01,,51,2M - Stuft Pizza (Milpitas/Dempsy),321900.0,info@StuftPizzaMilpitas.com,1,,
7775,GOLDEN BRANDS - SAN JOSE,True,True,4444,Milpitas,1426 Dempsy Road,95035,Russian River Pliny The Elder,1055931,CA01,,51,2M - Stuft Pizza (Milpitas/Dempsy),321900.0,info@StuftPizzaMilpitas.com,1,,
7776,GOLDEN BRANDS - SAN JOSE,True,True,4444,Milpitas,1426 Dempsy Road,95035,Russian River STS Pils,9833,CA01,,51,2M - Stuft Pizza (Milpitas/Dempsy),321900.0,info@StuftPizzaMilpitas.com,1,,
7777,GOLDEN BRANDS - SAN JOSE,True,True,4167,Milpitas,1500 Country Club Dr,95035,Blue Moon Belgian White,1054318,CA01,,51,Royal Tee Club (Milpitas/Country Club),,6:30AM access,1,,
7778,GOLDEN BRANDS - SAN JOSE,True,True,4167,Milpitas,1500 Country Club Dr,95035,Deschutes Fresh Squeezed,2885,CA01,,51,Royal Tee Club (Milpitas/Country Club),,6:30AM access,1,,
7779,GOLDEN BRANDS - SAN JOSE,True,True,2384,Milpitas,181 Ranch Dr,95035,Bear Republic Brewing Co. Thru The Haze,1140944,CA04,,51,DishDash Grill (Milpitas/Ranch),344114.0,sandra@dishdash.net,1,,
7780,GOLDEN BRANDS - SAN JOSE,True,True,2384,Milpitas,181 Ranch Dr,95035,Deschutes Fresh Squeezed,2885,CA04,,51,DishDash Grill (Milpitas/Ranch),344114.0,sandra@dishdash.net,1,,
7781,GOLDEN BRANDS - SAN JOSE,True,True,4580,Milpitas,1811 Barber Ln,95035,Blue Moon Belgian White,1054318,CA04,,51,The Bistro (Milpitas/Barber),,5:30AM access time,1,,
7782,GOLDEN BRANDS - SAN JOSE,True,True,4580,Milpitas,1811 Barber Ln,95035,Firestone Mind Haze Ipa,1135938,CA04,,51,The Bistro (Milpitas/Barber),,5:30AM access time,1,,
7783,GOLDEN BRANDS - SAN JOSE,True,True,4580,Milpitas,1811 Barber Ln,95035,Guinness,1134580,CA04,,51,The Bistro (Milpitas/Barber),,5:30AM access time,1,,
7784,GOLDEN BRANDS - SAN JOSE,True,True,4580,Milpitas,1811 Barber Ln,95035,Lagunita's IPA,15557,CA04,,51,The Bistro (Milpitas/Barber),,5:30AM access time,1,,
7785,GOLDEN BRANDS - SAN JOSE,True,True,4580,Milpitas,1811 Barber Ln,95035,New Belgium Fat Tire,2823,CA04,,51,The Bistro (Milpitas/Barber),,5:30AM access time,1,,
7786,GOLDEN BRANDS - SAN JOSE,True,True,4580,Milpitas,1811 Barber Ln,95035,Samuel Adams Lager,1057610,CA04,,51,The Bistro (Milpitas/Barber),,5:30AM access time,1,,
7787,GOLDEN BRANDS - SAN JOSE,True,True,4580,Milpitas,1811 Barber Ln,95035,Sierra Nevada Pale Ale,3654,CA04,,51,The Bistro (Milpitas/Barber),,5:30AM access time,1,,
7788,GOLDEN BRANDS - SAN JOSE,True,True,1095299,Milpitas,27 Ranch Dr,95035,Angry Orchard,1056584,CA04,,51,2M - Big Al's (Milpitas/Ranch),358905.0,"Key acct - Alarm Code: 1988
John 360-521-3918
Split system",1,,
7789,GOLDEN BRANDS - SAN JOSE,True,True,1095299,Milpitas,27 Ranch Dr,95035,Angry Orchard Crisp Apple,2815,CA04,,51,2M - Big Al's (Milpitas/Ranch),358905.0,"Key acct - Alarm Code: 1988
John 360-521-3918
Split system",2,,
7790,GOLDEN BRANDS - SAN JOSE,True,True,1095299,Milpitas,27 Ranch Dr,95035,Bear Republic,1173361,CA04,,51,2M - Big Al's (Milpitas/Ranch),358905.0,"Key acct - Alarm Code: 1988
John 360-521-3918
Split system",3,,
7791,GOLDEN BRANDS - SAN JOSE,True,True,1095299,Milpitas,27 Ranch Dr,95035,Blue Moon,1054317,CA04,,51,2M - Big Al's (Milpitas/Ranch),358905.0,"Key acct - Alarm Code: 1988
John 360-521-3918
Split system",1,,
7792,GOLDEN BRANDS - SAN JOSE,True,True,1095299,Milpitas,27 Ranch Dr,95035,Blue Moon Belgian White,1054318,CA04,,51,2M - Big Al's (Milpitas/Ranch),358905.0,"Key acct - Alarm Code: 1988
John 360-521-3918
Split system",2,,
7793,GOLDEN BRANDS - SAN JOSE,True,True,1095299,Milpitas,27 Ranch Dr,95035,Coors Light,15465,CA04,,51,2M - Big Al's (Milpitas/Ranch),358905.0,"Key acct - Alarm Code: 1988
John 360-521-3918
Split system",3,,
7794,GOLDEN BRANDS - SAN JOSE,True,True,1095299,Milpitas,27 Ranch Dr,95035,Firestone 805,3752,CA04,,51,2M - Big Al's (Milpitas/Ranch),358905.0,"Key acct - Alarm Code: 1988
John 360-521-3918
Split system",3,,
7795,GOLDEN BRANDS - SAN JOSE,True,True,1095299,Milpitas,27 Ranch Dr,95035,Founders Breakfast Stout,9384,CA04,,51,2M - Big Al's (Milpitas/Ranch),358905.0,"Key acct - Alarm Code: 1988
John 360-521-3918
Split system",3,,
7796,GOLDEN BRANDS - SAN JOSE,True,True,1095299,Milpitas,27 Ranch Dr,95035,Guinness,1134580,CA04,,51,2M - Big Al's (Milpitas/Ranch),358905.0,"Key acct - Alarm Code: 1988
John 360-521-3918
Split system",3,,
7797,GOLDEN BRANDS - SAN JOSE,True,True,1095299,Milpitas,27 Ranch Dr,95035,Lagunitas India Pale Ale,1055341,CA04,,51,2M - Big Al's (Milpitas/Ranch),358905.0,"Key acct - Alarm Code: 1988
John 360-521-3918
Split system",1,,
7798,GOLDEN BRANDS - SAN JOSE,True,True,1095299,Milpitas,27 Ranch Dr,95035,Lagunitas Ipa,1053927,CA04,,51,2M - Big Al's (Milpitas/Ranch),358905.0,"Key acct - Alarm Code: 1988
John 360-521-3918
Split system",2,,
7799,GOLDEN BRANDS - SAN JOSE,True,True,1095299,Milpitas,27 Ranch Dr,95035,Lost Coast Brewery,1056183,CA04,,51,2M - Big Al's (Milpitas/Ranch),358905.0,"Key acct - Alarm Code: 1988
John 360-521-3918
Split system",1,,
7800,GOLDEN BRANDS - SAN JOSE,True,True,1095299,Milpitas,27 Ranch Dr,95035,Lost Coast Tangerine Wheat,3196,CA04,,51,2M - Big Al's (Milpitas/Ranch),358905.0,"Key acct - Alarm Code: 1988
John 360-521-3918
Split system",2,,
7801,GOLDEN BRANDS - SAN JOSE,True,True,1095299,Milpitas,27 Ranch Dr,95035,Modelo Especial,3587,CA04,,51,2M - Big Al's (Milpitas/Ranch),358905.0,"Key acct - Alarm Code: 1988
John 360-521-3918
Split system",3,,
7802,GOLDEN BRANDS - SAN JOSE,True,True,1095299,Milpitas,27 Ranch Dr,95035,Samuel Adams,1100485,CA04,,51,2M - Big Al's (Milpitas/Ranch),358905.0,"Key acct - Alarm Code: 1988
John 360-521-3918
Split system",1,,
7803,GOLDEN BRANDS - SAN JOSE,True,True,1095299,Milpitas,27 Ranch Dr,95035,Samuel Adams Lager,1057610,CA04,,51,2M - Big Al's (Milpitas/Ranch),358905.0,"Key acct - Alarm Code: 1988
John 360-521-3918
Split system",1,,
7804,GOLDEN BRANDS - SAN JOSE,True,True,1095299,Milpitas,27 Ranch Dr,95035,Samuel Adams Winter Lager,15538,CA04,,51,2M - Big Al's (Milpitas/Ranch),358905.0,"Key acct - Alarm Code: 1988
John 360-521-3918
Split system",1,,
7805,GOLDEN BRANDS - SAN JOSE,True,True,1095299,Milpitas,27 Ranch Dr,95035,Santa Clara Valley Alviso Mills Hefe,1054403,CA04,,51,2M - Big Al's (Milpitas/Ranch),358905.0,"Key acct - Alarm Code: 1988
John 360-521-3918
Split system",3,,
7806,GOLDEN BRANDS - SAN JOSE,True,True,1095299,Milpitas,27 Ranch Dr,95035,Sierra Nevada Hazy IPA,1135224,CA04,,51,2M - Big Al's (Milpitas/Ranch),358905.0,"Key acct - Alarm Code: 1988
John 360-521-3918
Split system",2,,
7807,GOLDEN BRANDS - SAN JOSE,True,True,1095299,Milpitas,27 Ranch Dr,95035,Sierra Nevada Hazy Little IPA,1143398,CA04,,51,2M - Big Al's (Milpitas/Ranch),358905.0,"Key acct - Alarm Code: 1988
John 360-521-3918
Split system",1,,
7808,GOLDEN BRANDS - SAN JOSE,True,True,1095299,Milpitas,27 Ranch Dr,95035,Truly Hard Seltzer,1165661,CA04,,51,2M - Big Al's (Milpitas/Ranch),358905.0,"Key acct - Alarm Code: 1988
John 360-521-3918
Split system",3,,
7809,GOLDEN BRANDS - SAN JOSE,True,True,1835,Milpitas,275 Ranch Dr,95035,Blue Moon Belgium White,2796,CA04,,51,2M - Black Angus (Milpitas/Ranch),,Attention: Please collect email,1,,
7810,GOLDEN BRANDS - SAN JOSE,True,True,1835,Milpitas,275 Ranch Dr,95035,Coors Light,15465,CA04,,51,2M - Black Angus (Milpitas/Ranch),,Attention: Please collect email,2,,
7811,GOLDEN BRANDS - SAN JOSE,True,True,1835,Milpitas,275 Ranch Dr,95035,Firestone 805,3752,CA04,,51,2M - Black Angus (Milpitas/Ranch),,Attention: Please collect email,1,,
7812,GOLDEN BRANDS - SAN JOSE,True,True,1835,Milpitas,275 Ranch Dr,95035,Guinness Draught,15487,CA04,,51,2M - Black Angus (Milpitas/Ranch),,Attention: Please collect email,2,,
7813,GOLDEN BRANDS - SAN JOSE,True,True,1835,Milpitas,275 Ranch Dr,95035,Lagunita's IPA,15557,CA04,,51,2M - Black Angus (Milpitas/Ranch),,Attention: Please collect email,1,,
7814,GOLDEN BRANDS - SAN JOSE,True,True,1835,Milpitas,275 Ranch Dr,95035,Modelo Especial,3587,CA04,,51,2M - Black Angus (Milpitas/Ranch),,Attention: Please collect email,1,,
7815,GOLDEN BRANDS - SAN JOSE,True,True,1835,Milpitas,275 Ranch Dr,95035,Samuel Adams Boston Lager,15587,CA04,,51,2M - Black Angus (Milpitas/Ranch),,Attention: Please collect email,2,,
7816,GOLDEN BRANDS - SAN JOSE,True,True,1835,Milpitas,275 Ranch Dr,95035,Sierra Nevada Pale Ale,3654,CA04,,51,2M - Black Angus (Milpitas/Ranch),,Attention: Please collect email,1,,
7817,GOLDEN BRANDS - SAN JOSE,True,True,4379,Milpitas,3441 Calaveras Rd,95035,Firestone 805,3752,CA01,,51,Spring Valley Golf Club (Milpitas/Calaveras),,6:30AM access,1,,
7818,GOLDEN BRANDS - SAN JOSE,True,True,4379,Milpitas,3441 Calaveras Rd,95035,Lagunita's IPA,15557,CA01,,51,Spring Valley Golf Club (Milpitas/Calaveras),,6:30AM access,1,,
7819,GOLDEN BRANDS - SAN JOSE,True,True,2475,Milpitas,477 E Calaveras Blvd,95035,Coors Light,15465,CA01,,51,El Torito (Milpitas/E Calaveras),,alerts7183@realmexrestaurants.com,1,,
7820,GOLDEN BRANDS - SAN JOSE,True,True,2475,Milpitas,477 E Calaveras Blvd,95035,Dos Equis,15474,CA01,,51,El Torito (Milpitas/E Calaveras),,alerts7183@realmexrestaurants.com,1,,
7821,GOLDEN BRANDS - SAN JOSE,True,True,2475,Milpitas,477 E Calaveras Blvd,95035,Dos Equis Amber,1055744,CA01,,51,El Torito (Milpitas/E Calaveras),,alerts7183@realmexrestaurants.com,1,,
7822,GOLDEN BRANDS - SAN JOSE,True,True,2678,Milpitas,643 E Calaveras Blvd,95035,Blue Moon Belgian White,1054318,CA01,,51,Giorgios Italian Food (Milpitas/E Calaveras),,9AM access,1,,
7823,GOLDEN BRANDS - SAN JOSE,True,True,2678,Milpitas,643 E Calaveras Blvd,95035,Firestone 805,3752,CA01,,51,Giorgios Italian Food (Milpitas/E Calaveras),,9AM access,1,,
7824,GOLDEN BRANDS - SAN JOSE,True,True,2678,Milpitas,643 E Calaveras Blvd,95035,Lagunita's IPA,15557,CA01,,51,Giorgios Italian Food (Milpitas/E Calaveras),,9AM access,1,,
7825,GOLDEN BRANDS - SAN JOSE,True,True,2678,Milpitas,643 E Calaveras Blvd,95035,Peroni Nastro Azzurro,15579,CA01,,51,Giorgios Italian Food (Milpitas/E Calaveras),,9AM access,1,,
7826,GOLDEN BRANDS - SAN JOSE,True,True,6333,Morgan Hill,1031 Cochrane Road 100,95037,Cali Craft Cali Coast Kolsch,1056131,CA01,,51,MOD Pizza (Morgan Hill/Cochrane),,8-11am or after 1pm,1,,
7827,GOLDEN BRANDS - SAN JOSE,True,True,6333,Morgan Hill,1031 Cochrane Road 100,95037,Cali Craft The City IPA,7902,CA01,,51,MOD Pizza (Morgan Hill/Cochrane),,8-11am or after 1pm,1,,
7828,GOLDEN BRANDS - SAN JOSE,True,True,1457,Morgan Hill,15650 F Vinyard Blvd,95037,Coors Banquet,7877,CA01,,51,Boxseat Sports Grill (Morgan Hill/F Vinyard),,"jbutkivich@netscape.net
Prefer before 11am",1,,
7829,GOLDEN BRANDS - SAN JOSE,True,True,1457,Morgan Hill,15650 F Vinyard Blvd,95037,Coors Light,15465,CA01,,51,Boxseat Sports Grill (Morgan Hill/F Vinyard),,"jbutkivich@netscape.net
Prefer before 11am",1,,
7830,GOLDEN BRANDS - SAN JOSE,True,True,1457,Morgan Hill,15650 F Vinyard Blvd,95037,Firestone 805,3752,CA01,,51,Boxseat Sports Grill (Morgan Hill/F Vinyard),,"jbutkivich@netscape.net
Prefer before 11am",1,,
7831,GOLDEN BRANDS - SAN JOSE,True,True,1457,Morgan Hill,15650 F Vinyard Blvd,95037,Pabst Blue Ribbon,15575,CA01,,51,Boxseat Sports Grill (Morgan Hill/F Vinyard),,"jbutkivich@netscape.net
Prefer before 11am",1,,
7832,GOLDEN BRANDS - SAN JOSE,True,True,9088,Mountain View,102 Castro St,94041,Anchor Steam Ale,2772,CA04,,51,Little Sheep Mongolian (Mountain View/Castro),,"Do not clean Sapporo at this location
Access after 11:30Am",1,,
7833,GOLDEN BRANDS - SAN JOSE,True,True,9088,Mountain View,102 Castro St,94041,Samuel Adams Boston Lager,15587,CA04,,51,Little Sheep Mongolian (Mountain View/Castro),,"Do not clean Sapporo at this location
Access after 11:30Am",1,,
7834,GOLDEN BRANDS - SAN JOSE,True,True,9088,Mountain View,102 Castro St,94041,Sapporo Premium Draft Beer,1061565,CA04,,51,Little Sheep Mongolian (Mountain View/Castro),,"Do not clean Sapporo at this location
Access after 11:30Am",1,,
7835,GOLDEN BRANDS - SAN JOSE,True,True,4370,Mountain View,1431 Plymouth St,94043,Angry Orchard Crisp Apple,2815,CA04,,51,2M - Sports Page (Mountain View/Plymouth),321527.0,,1,,
7836,GOLDEN BRANDS - SAN JOSE,True,True,4370,Mountain View,1431 Plymouth St,94043,Ballast Point Sculpin,2804,CA04,,51,2M - Sports Page (Mountain View/Plymouth),321527.0,,2,,
7837,GOLDEN BRANDS - SAN JOSE,True,True,4370,Mountain View,1431 Plymouth St,94043,Bear Republic Red Racer 5,2857,CA04,,51,2M - Sports Page (Mountain View/Plymouth),321527.0,,1,,
7838,GOLDEN BRANDS - SAN JOSE,True,True,4370,Mountain View,1431 Plymouth St,94043,Blue Moon Belgium White,2796,CA04,,51,2M - Sports Page (Mountain View/Plymouth),321527.0,,2,,
7839,GOLDEN BRANDS - SAN JOSE,True,True,4370,Mountain View,1431 Plymouth St,94043,Coors Light,15465,CA04,,51,2M - Sports Page (Mountain View/Plymouth),321527.0,,1,,
7840,GOLDEN BRANDS - SAN JOSE,True,True,4370,Mountain View,1431 Plymouth St,94043,Deschutes Black Butte Porter,2789,CA04,,51,2M - Sports Page (Mountain View/Plymouth),321527.0,,2,,
7841,GOLDEN BRANDS - SAN JOSE,True,True,4370,Mountain View,1431 Plymouth St,94043,Firestone 805,3752,CA04,,51,2M - Sports Page (Mountain View/Plymouth),321527.0,,2,,
7842,GOLDEN BRANDS - SAN JOSE,True,True,4370,Mountain View,1431 Plymouth St,94043,Firestone Lager,15477,CA04,,51,2M - Sports Page (Mountain View/Plymouth),321527.0,,1,,
7843,GOLDEN BRANDS - SAN JOSE,True,True,4370,Mountain View,1431 Plymouth St,94043,Firestone Mind Haze Ipa,1135938,CA04,,51,2M - Sports Page (Mountain View/Plymouth),321527.0,,2,,
7844,GOLDEN BRANDS - SAN JOSE,True,True,4370,Mountain View,1431 Plymouth St,94043,Guinness Stout,2862,CA04,,51,2M - Sports Page (Mountain View/Plymouth),321527.0,,2,,
7845,GOLDEN BRANDS - SAN JOSE,True,True,4370,Mountain View,1431 Plymouth St,94043,Lagunita's IPA,15557,CA04,,51,2M - Sports Page (Mountain View/Plymouth),321527.0,,2,,
7846,GOLDEN BRANDS - SAN JOSE,True,True,4370,Mountain View,1431 Plymouth St,94043,Modelo Especial,3587,CA04,,51,2M - Sports Page (Mountain View/Plymouth),321527.0,,1,,
7847,GOLDEN BRANDS - SAN JOSE,True,True,4370,Mountain View,1431 Plymouth St,94043,Sierra Nevada Pale Ale,3654,CA04,,51,2M - Sports Page (Mountain View/Plymouth),321527.0,,2,,
7848,GOLDEN BRANDS - SAN JOSE,True,True,4370,Mountain View,1431 Plymouth St,94043,Smithwicks Irish Ale,2860,CA04,,51,2M - Sports Page (Mountain View/Plymouth),321527.0,,1,,
7849,GOLDEN BRANDS - SAN JOSE,True,True,1866,Mountain View,146 Castro St,94041,Alpine Beer Company Duet,1062817,CA04,,51,Blue Line Pizza (Mountain View/Castro),,Access at 6:30AM-11AM,1,,
7850,GOLDEN BRANDS - SAN JOSE,True,True,1866,Mountain View,146 Castro St,94041,Hanger 24 Orange Wheat,1056820,CA04,,51,Blue Line Pizza (Mountain View/Castro),,Access at 6:30AM-11AM,1,,
7851,GOLDEN BRANDS - SAN JOSE,True,True,1016103,Mountain View,1500 N. Shoreline Blvd,94043,Blue Moon Belgian White,1054318,CA04,,51,Century Cinemas (Mountain View/N Shoreline),,Morning access only,1,,
7852,GOLDEN BRANDS - SAN JOSE,True,True,1016103,Mountain View,1500 N. Shoreline Blvd,94043,Firestone Hazy Little Thing,1161126,CA04,,51,Century Cinemas (Mountain View/N Shoreline),,Morning access only,1,,
7853,GOLDEN BRANDS - SAN JOSE,True,True,1016103,Mountain View,1500 N. Shoreline Blvd,94043,Lagunita's IPA,15557,CA04,,51,Century Cinemas (Mountain View/N Shoreline),,Morning access only,1,,
7854,GOLDEN BRANDS - SAN JOSE,True,True,1016103,Mountain View,1500 N. Shoreline Blvd,94043,Modelo Especial,3587,CA04,,51,Century Cinemas (Mountain View/N Shoreline),,Morning access only,1,,
7855,GOLDEN BRANDS - SAN JOSE,True,True,2404,Mountain View,160 Castro St,94041,Blue Moon Belgian White,1054318,CA04,,51,Doppio Zero Pizzeria (Mountain View/Castro),,Out by 11am,1,,
7856,GOLDEN BRANDS - SAN JOSE,True,True,2404,Mountain View,160 Castro St,94041,Dogfish Head 90 Minute IPA,2895,CA04,,51,Doppio Zero Pizzeria (Mountain View/Castro),,Out by 11am,1,,
7857,GOLDEN BRANDS - SAN JOSE,True,True,2404,Mountain View,160 Castro St,94041,Peroni Nastro Azzurro,15579,CA04,,51,Doppio Zero Pizzeria (Mountain View/Castro),,Out by 11am,1,,
7858,GOLDEN BRANDS - SAN JOSE,True,True,2430,Mountain View,181 Castro St,94040,Sierra Nevada Pale Ale,3654,CA04,,51,Eagles (Mountain View/Castro),,,1,,
7859,GOLDEN BRANDS - SAN JOSE,True,True,3977,Mountain View,1854 W El Camino Real,94040,Cali Craft Oak Town Brown,1056402,CA04,,51,Residence Inn (Mountain View/W El Camino Real),,Access all day,1,,
7860,GOLDEN BRANDS - SAN JOSE,True,True,3977,Mountain View,1854 W El Camino Real,94040,Heretic Brewing Company Hefeweizen,1188750,CA04,,51,Residence Inn (Mountain View/W El Camino Real),,Access all day,1,,
7861,GOLDEN BRANDS - SAN JOSE,True,True,3073,Mountain View,186 Castro St,94041,Ballast Point Sculpin IPA,1054623,CA04,,51,Lafontaine Ristorante (Mountain View/Castro),,access is 9:30am-11am. or after 2pm,1,,
7862,GOLDEN BRANDS - SAN JOSE,True,True,3073,Mountain View,186 Castro St,94041,Blue Moon Belgian White,1054318,CA04,,51,Lafontaine Ristorante (Mountain View/Castro),,access is 9:30am-11am. or after 2pm,1,,
7863,GOLDEN BRANDS - SAN JOSE,True,True,3073,Mountain View,186 Castro St,94041,Firestone 805,3752,CA04,,51,Lafontaine Ristorante (Mountain View/Castro),,access is 9:30am-11am. or after 2pm,1,,
7864,GOLDEN BRANDS - SAN JOSE,True,True,3073,Mountain View,186 Castro St,94041,Peroni,2822,CA04,,51,Lafontaine Ristorante (Mountain View/Castro),,access is 9:30am-11am. or after 2pm,1,,
7865,GOLDEN BRANDS - SAN JOSE,True,True,13528,Mountain View,191 Castro St,94041,Calicraft Brewing Coast Kolsch,1159551,CA04,,51,2M - Eureka (Mountain View/Castro),350876.0,mountainview@eurekarestaurantgroup.com,1,,
